Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU04,OUT045,1826.670057117777
FDE35,OUT019,278.54227789675997
NCD31,OUT035,2966.7639328741498
FDJ56,OUT035,1635.0267596876633
NCU53,OUT046,2729.7368248635257
FDD39,OUT035,3545.8546253182244
NCU17,OUT019,264.16822459634454
FDJ20,OUT046,2043.456075318492
NCW41,OUT018,2360.05305365989
FDL52,OUT035,613.0692683583388
FDS39,OUT035,2333.971311238887
DRJ47,OUT045,2747.3446301855565
FDP13,OUT010,106.59213676221043
DRK39,OUT010,184.96680948359403
FDF28,OUT010,217.7693592437481
FDB09,OUT045,1934.936505904225
FDM51,OUT046,1450.5798919429396
DRM49,OUT018,530.9190039052273
DRF23,OUT013,2884.387375150217
DRH01,OUT035,2841.5932950682204
FDH12,OUT027,2972.975979654253
FDA28,OUT019,276.8226246935369
FDW37,OUT018,1107.5168311839193
FDF02,OUT046,1668.090245211537
DRL37,OUT046,579.715685706687
NCF43,OUT046,2181.234507041018
FDH08,OUT010,678.7694567081041
FDR34,OUT019,1001.548142657979
NCK19,OUT049,3547.8832886408054
NCD55,OUT018,419.5671876383965
FDT27,OUT049,3563.5975754225037
FDQ57,OUT045,2166.49528252834
FDA47,OUT035,2702.411750660701
DRG15,OUT027,1676.765590653974
FDE05,OUT018,2154.0015389576633
FDN46,OUT046,1696.3615488447265
FDX27,OUT027,2575.066810254086
FDT51,OUT045,1493.8605121736455
FDU33,OUT013,758.7724232319483
FDJ16,OUT027,1737.89451640248
FDD20,OUT019,352.0249141030906
FDT36,OUT049,608.3411968267148
DRF15,OUT027,3903.880723257604
FDN52,OUT010,198.00941289632647
FDC22,OUT027,5352.455730117058
FDX15,OUT045,2579.450332924939
FDT13,OUT013,3275.1598174414057
FDU04,OUT017,2116.6018712268265
FDU31,OUT019,404.14699150104184
FDW59,OUT027,2322.6885046910143
NCO29,OUT046,2616.1332111651004
FDL15,OUT035,2571.3503574472393
FDI41,OUT049,2761.099802994232
FDQ48,OUT049,1739.530015012664
DRI39,OUT013,842.8898516266722
FDI08,OUT013,4565.25942785285
FDC21,OUT049,1750.0222171023775
FDF58,OUT035,1214.3705207246812
FDS08,OUT010,199.65991124639663
FDE47,OUT045,2040.1512370563046
NCP18,OUT019,362.9806869396889
NCR41,OUT013,1514.0447078142206
FDA27,OUT013,3397.692741795823
FDA43,OUT035,3128.8602058016904
FDA49,OUT045,1338.464685285516
NCE55,OUT018,2629.234466891333
DRM49,OUT027,1091.6785639202576
FDF22,OUT027,5471.671939875879
FDQ15,OUT018,1236.6658977319669
NCS54,OUT017,3570.1665059378456
NCY05,OUT013,530.8395625059277
FDR45,OUT046,4023.679204210295
FDK57,OUT049,2027.6720649963545
FDF41,OUT010,605.5223706609972
FDV21,OUT046,2010.5976219831518
FDD51,OUT046,681.4918747697798
FDF33,OUT046,2473.0674182197567
FDA38,OUT046,3985.6639492365975
FDR56,OUT045,3138.9599974904772
NCN41,OUT017,2007.1672117913824
FDC60,OUT027,2402.66387957268
FDB47,OUT045,3298.6697592873143
DRH01,OUT013,2803.425962157732
FDW08,OUT046,1687.9805517619322
FDF38,OUT027,1007.7730682393726
FDY32,OUT017,2679.5756463481302
FDG34,OUT049,1731.864125063644
FDG47,OUT019,235.0723073629772
NCF18,OUT035,3201.531659281946
FDL39,OUT019,419.51011177162854
NCH55,OUT035,2231.29015339808
DRJ35,OUT049,986.9808317149646
FDS44,OUT035,4170.046623189596
DRE01,OUT018,3979.9628866342746
FDY39,OUT013,3632.3918862587784
FDY32,OUT018,2429.575233695443
FDR33,OUT027,2906.217001665436
NCP50,OUT049,1309.3568339955984
FDZ47,OUT018,1359.6199958248626
FDU57,OUT049,2524.915044702318
FDY44,OUT013,3062.06533233604
DRH59,OUT018,926.2410695927065
FDB03,OUT027,5989.789504291884
FDY46,OUT045,2745.118720192032
FDM39,OUT045,2606.49945859677
FDY36,OUT035,1299.1986070899256
NCM55,OUT035,3312.393156760997
FDJ50,OUT010,103.26833992991897
DRL60,OUT013,2392.6998826907006
NCJ54,OUT049,3840.601931796754
FDX59,OUT017,523.8729622984565
FDI07,OUT013,3476.702108097432
DRF51,OUT010,9.317840147853985
FDM14,OUT017,1906.6130589887393
FDP21,OUT045,2859.5209438652764
FDE40,OUT035,978.7172456588692
FDE05,OUT035,2412.3412838377217
FDM13,OUT027,3205.5445226061
FDC34,OUT027,4194.719063599159
NCI55,OUT018,1780.9438093335734
NCE43,OUT018,2520.367932265386
FDW58,OUT018,1180.606855015539
FDG60,OUT045,2996.6739242785334
FDV31,OUT017,2742.531422614068
FDR47,OUT013,3009.851744459825
FDM60,OUT019,90.9641077798019
NCF06,OUT018,2753.3950301197056
NCN26,OUT027,3000.852752831274
FDQ59,OUT049,1414.2621149928927
FDF09,OUT046,764.8119206276526
NCS06,OUT017,2507.337154816916
FDT44,OUT046,1831.868583489494
FDI19,OUT017,3889.13155554394
FDT22,OUT017,1096.0839338218632
NCF54,OUT027,4560.175295412688
DRG25,OUT045,3158.1565844493066
FDB59,OUT017,3210.5889429783083
FDQ37,OUT017,3766.7243021568356
FDP56,OUT035,728.716259371148
FDW44,OUT035,2941.7778483473926
FDJ26,OUT010,307.10047804940746
FDU43,OUT018,3241.5926761283517
FDW33,OUT045,1606.3768030200795
NCX53,OUT027,3730.4157604651054
FDN56,OUT010,484.2790815359267
DRF15,OUT049,2490.8253020745287
FDO33,OUT017,2031.0062147988804
FDZ39,OUT010,189.2486259174234
NCJ19,OUT017,766.646104830221
FDU01,OUT035,3699.394790938607
FDT12,OUT035,3802.89019711165
NCM18,OUT018,830.8800342236975
FDP19,OUT017,2186.872437864847
NCR42,OUT049,701.0877861097265
FDN10,OUT046,1861.1781057263552
FDG44,OUT017,946.8913496044313
FDQ10,OUT046,2981.9538199182753
DRH13,OUT049,1721.7497780977706
FDT52,OUT013,4118.159102451026
FDM56,OUT045,1673.3801896647963
NCO43,OUT010,454.5598202918736
NCV29,OUT035,2960.6243817139343
NCF06,OUT013,4668.11546970304
FDO50,OUT035,1471.8488381169484
FDT59,OUT013,3847.7028453010453
FDX40,OUT027,1082.4902486575409
FDE50,OUT017,3581.516853853435
FDX51,OUT017,3357.9507984782977
NCD30,OUT018,1337.0733062655308
FDK15,OUT013,1689.090190394878
FDL12,OUT045,936.0786066594719
FDK46,OUT017,4697.54685758711
DRH49,OUT010,183.905424193224
FDQ57,OUT046,2406.808198012534
FDY59,OUT017,1441.137072243221
FDO09,OUT018,3709.0990368817793
NCG30,OUT035,2136.948899905153
FDM09,OUT017,2702.8971315362223
NCN17,OUT027,2647.757929405342
NCS42,OUT013,1364.7876760334746
FDD02,OUT019,294.3267765455528
FDE34,OUT013,3236.118572179168
FDU38,OUT045,3012.8946598192915
FDB33,OUT046,2556.5572328572352
NCJ29,OUT017,1349.4530096834796
FDZ27,OUT035,876.5953264913401
FDI40,OUT013,1550.0506591153676
FDG22,OUT013,692.6244602008785
FDT51,OUT017,1707.0725610853276
FDF20,OUT018,2991.3379420244446
FDV50,OUT035,1949.4570053446096
FDT02,OUT049,610.5796539799192
DRC49,OUT017,2371.9613275986258
FDF26,OUT049,2532.0149971641185
FDV52,OUT035,2149.912525673685
FDX59,OUT049,605.0892795061541
FDV25,OUT035,4206.2649393830425
FDW23,OUT027,828.5944603796677
FDE53,OUT018,1385.3700765625956
FDA19,OUT017,2082.1877788310308
FDH22,OUT046,2085.023917723254
NCO41,OUT013,1476.4278407518714
FDX12,OUT017,4331.006399873766
FDF17,OUT013,2929.3850929790096
FDS11,OUT045,3612.653294264635
FDR51,OUT035,2542.2907067365495
FDT49,OUT010,299.2992490226393
FDC56,OUT013,2042.7966338135434
FDR13,OUT027,3129.767760016417
FDQ60,OUT035,2067.411653054121
FDN38,OUT049,4257.6454881663485
NCL29,OUT013,2466.730264850102
FDO13,OUT027,4205.310846241742
FDE26,OUT018,2176.569406462472
FDA31,OUT010,404.34802620985397
FDX14,OUT035,1188.000259790805
FDA34,OUT045,3031.0976375451555
FDF26,OUT013,2399.6920777907167
FDE38,OUT045,2583.6258803092405
DRI11,OUT046,1750.7986795181175
FDQ60,OUT027,3070.708673163949
FDL21,OUT027,1025.7605991151725
DRC12,OUT027,5706.006783047875
FDC47,OUT046,3753.6692162216114
FDE57,OUT045,1992.2858188215218
FDT14,OUT045,1941.4525403573848
NCZ53,OUT046,3176.0626104834178
FDE28,OUT018,3704.942567635433
FDR19,OUT035,2484.6403059812037
NCF54,OUT019,389.60419672474177
FDZ08,OUT046,1303.5503325849743
NCJ05,OUT018,2199.9986375256526
FDF59,OUT046,2125.715193564738
NCO05,OUT035,1723.0508141303396
FDW24,OUT018,652.320462657774
NCX42,OUT018,2488.2000861398947
NCA53,OUT035,879.8528067274872
FDI45,OUT019,348.82897385086403
FDG46,OUT046,2013.3460229618033
FDM20,OUT010,404.75614728087317
FDW11,OUT010,191.13919979876073
FDX08,OUT035,3291.678366902882
NCK17,OUT035,655.6380068719989
FDK32,OUT018,2158.4713489081278
NCA42,OUT035,2727.0230066044023
DRI01,OUT035,2924.904258727899
NCL55,OUT049,4314.677419779156
DRE25,OUT018,1208.0376977150452
FDD14,OUT017,3160.3369315178097
FDB10,OUT046,3445.4640043937984
DRN11,OUT035,2453.577753621993
FDP38,OUT018,626.4020216873264
NCA30,OUT017,2992.328045954731
FDT15,OUT017,3138.503990052585
NCP55,OUT018,620.4892109209077
FDF12,OUT035,2394.403727569135
FDM21,OUT018,3825.4924662051376
FDX56,OUT035,3931.5240119621076
FDF10,OUT017,2720.913495648806
FDT32,OUT045,2967.830974079465
FDM51,OUT018,1173.9250436284715
NCR50,OUT018,2466.383232431315
FDI19,OUT049,3793.3532212561745
FDX21,OUT017,1780.3971952961283
FDR31,OUT035,2559.3547253033953
FDY02,OUT013,4418.985225457714
NCA29,OUT045,2828.872386046409
NCX17,OUT046,3374.666942235315
FDM12,OUT045,3117.4305286780136
FDI53,OUT027,4042.657651459089
NCU30,OUT049,2804.5631505182273
FDC56,OUT027,3433.0049203651292
FDK27,OUT018,1751.3415156415508
NCK18,OUT017,3048.6870941327334
FDB52,OUT019,584.6326974752624
DRG25,OUT027,5523.290147864285
FDZ13,OUT049,842.3252634729658
FDB57,OUT019,489.93471725856284
FDR40,OUT046,1352.9747404881305
NCO14,OUT019,36.58036317139249
NCN19,OUT045,2669.4055660832432
FDQ28,OUT019,410.30749586913794
FDO13,OUT018,2191.284902440899
FDK48,OUT013,1168.1748463906224
FDU07,OUT018,2066.757409885654
FDW20,OUT046,1993.1357056133425
FDV12,OUT010,199.15618283479353
FDH24,OUT013,2630.4035949369504
FDV59,OUT049,3645.084157002152
FDK57,OUT045,1841.3358057987089
FDL16,OUT027,1265.2572244528587
NCQ17,OUT046,2526.4523925884578
FDJ15,OUT018,2830.3847279058655
FDX24,OUT049,1541.3438783989363
FDT47,OUT046,1962.7465444171678
FDT10,OUT049,1082.232997871092
FDZ37,OUT018,1126.4927268980414
FDW43,OUT027,6482.38866162732
DRN36,OUT017,1546.5819644578723
FDJ14,OUT045,1312.071684523317
FDA32,OUT013,3413.4523266131437
FDJ38,OUT019,603.7420634164037
FDQ57,OUT017,2353.977292100522
NCQ41,OUT019,515.5182704118488
FDG56,OUT049,1030.322322742806
DRC13,OUT027,3159.0302181900233
FDV55,OUT035,2431.301479025654
FDQ49,OUT045,2542.301046667993
FDE29,OUT010,107.07537477382448
FDR03,OUT013,3859.964996607134
FDD45,OUT049,1510.6872314828695
FDN38,OUT010,614.701875901656
FDT56,OUT046,950.4700340653778
FDT48,OUT045,3186.4286609472615
FDU03,OUT049,3159.8785159944455
FDC56,OUT010,324.4946694920418
NCO43,OUT027,2578.8516287623133
FDQ27,OUT017,1978.9090509988398
FDR03,OUT046,3100.0828651547135
DRH23,OUT010,171.01845003355265
FDG22,OUT045,625.5205612155905
NCJ42,OUT013,1723.2333007605014
FDR24,OUT046,1496.7434074462585
FDW60,OUT035,2854.541713068632
FDJ08,OUT013,3097.2158391338967
DRL59,OUT018,593.4861154458611
FDG60,OUT010,639.9438927963504
FDW27,OUT017,2343.706292670432
FDX14,OUT018,919.3397166441782
FDC20,OUT013,783.9658935007392
NCS29,OUT018,3525.7458245475163
FDJ56,OUT046,1564.6139349117586
FDB20,OUT019,247.51505886144946
FDL28,OUT027,6021.4188045056
FDW01,OUT018,2126.1972510263085
FDL03,OUT046,3049.5160654312062
FDX22,OUT049,3755.6230027002653
FDJ21,OUT035,2652.8127911260485
FDR31,OUT045,2232.0941902202335
FDG21,OUT035,3052.9566598078477
FDS22,OUT027,1074.968248987345
FDK08,OUT035,1644.2400205515842
FDE17,OUT018,2268.7406839604855
NCN30,OUT017,1607.3457522062813
FDT50,OUT046,1607.896357073114
NCX42,OUT049,2986.99154734741
FDJ12,OUT035,3927.839314017082
NCA18,OUT027,3017.115692116924
FDP23,OUT019,459.25599001445494
FDX12,OUT013,4227.779537604882
FDN40,OUT018,2087.132807148646
FDV48,OUT035,1358.598284638149
NCY54,OUT013,2814.0912424394683
FDL16,OUT010,71.66492608913222
FDR45,OUT018,3389.6354840919603
FDJ52,OUT046,2619.091140961136
DRG01,OUT017,1268.3807901528583
FDP52,OUT013,4088.0859768711944
FDU58,OUT017,3143.052436650856
FDL02,OUT045,1808.9601087334709
FDG28,OUT013,3991.9358964386383
FDA19,OUT035,2172.6968248292474
FDW46,OUT027,2112.4956682264947
NCD43,OUT049,1798.0930852037172
DRG39,OUT013,732.4919978916037
NCF55,OUT049,727.6517311405416
FDJ07,OUT046,1855.8300047424952
FDE08,OUT046,2337.4488080058663
FDP56,OUT019,37.89803517677092
FDT45,OUT045,858.8893745236423
FDF17,OUT018,2740.976077922662
FDX44,OUT046,1304.131381405663
FDM28,OUT027,5015.138513338518
FDI36,OUT049,3305.5958158744143
FDS07,OUT045,1796.126647457913
FDD36,OUT045,1835.8430284432063
FDW11,OUT046,994.0942792724425
FDN40,OUT049,2337.4950900306962
NCQ18,OUT049,1717.5818225874389
NCQ54,OUT017,2942.2714973221546
NCS42,OUT045,1326.599899602942
DRH39,OUT010,214.9666789480225
FDC09,OUT027,2835.465797482344
FDT08,OUT010,407.3002270425686
FDC08,OUT035,4061.558083084131
FDT20,OUT017,627.8244084918015
FDS35,OUT035,1157.5603797087088
FDX58,OUT018,3092.340126625537
FDW58,OUT046,1673.9419151826687
DRD27,OUT046,1493.7417426248244
FDH32,OUT019,244.29395723938887
FDS26,OUT035,4966.266802849099
FDQ31,OUT046,1501.0616948077386
FDP11,OUT018,3019.111903102931
FDD58,OUT017,1586.2120604403535
FDM33,OUT045,3484.4560174189437
FDZ16,OUT049,3508.2530974730025
NCS29,OUT010,530.2521519373527
NCM18,OUT019,151.10026212406933
FDP11,OUT049,3531.038350883331
NCC42,OUT017,2302.065856335374
DRM23,OUT046,2719.54921039458
NCN55,OUT027,5851.168919658234
FDK46,OUT013,4115.870233104683
FDR01,OUT046,3627.7627106121945
NCA05,OUT045,2168.9061802781143
NCP43,OUT017,3010.035826979506
FDR12,OUT010,396.8498909657774
FDQ01,OUT013,3296.5456949828003
FDM13,OUT046,1942.6087628085202
FDQ19,OUT017,4634.647217693408
FDK56,OUT019,505.44647118962484
NCX06,OUT010,718.7476937953127
FDO56,OUT027,3283.707277347701
FDU45,OUT045,1921.2785142532177
FDI16,OUT019,134.75490243257673
FDL32,OUT046,1883.4389179518203
FDA07,OUT046,2157.67148469093
FDA14,OUT045,2278.8404440744225
FDV46,OUT027,3531.4824510443304
NCO07,OUT035,3190.7095886120223
NCP41,OUT046,1795.9930917829606
FDY60,OUT018,2030.236029017485
FDN38,OUT017,4170.645695697614
FDO15,OUT046,1199.0486074016676
FDT60,OUT013,1963.6669907529158
FDA55,OUT035,4018.9210792004833
FDE02,OUT010,282.8606419704495
DRJ39,OUT049,3720.773857779957
FDV34,OUT035,1248.7453287518517
FDS20,OUT027,5377.398192228793
FDF02,OUT027,2772.258356293426
FDW40,OUT017,2316.473883300809
NCB43,OUT046,2930.223458651327
FDR58,OUT017,1501.295347528299
DRJ59,OUT035,662.9715407782246
NCD30,OUT017,1636.1117969676366
FDE14,OUT017,1664.9572267999943
FDC28,OUT018,1392.4397052922372
FDU16,OUT018,1074.377076741717
NCD19,OUT035,994.9611195931848
FDU21,OUT046,541.2383486605775
FDV59,OUT027,5665.176749713735
FDU03,OUT045,3443.0369928348364
FDC33,OUT010,694.0098294645095
NCR42,OUT035,642.3680441006518
DRH59,OUT035,1243.0949668370356
NCM31,OUT035,2185.896458210044
FDS50,OUT035,3843.795481192181
FDP39,OUT046,888.8655431905906
FDQ55,OUT013,1835.1661314880218
FDV36,OUT019,280.0890874868803
FDI05,OUT027,2113.645177022256
FDS45,OUT027,2896.813065845023
FDA39,OUT045,521.1630042851712
FDC37,OUT010,163.08707313354535
FDJ60,OUT027,4133.9098436501845
DRQ35,OUT046,1940.9145648486688
NCJ06,OUT046,1945.0088185409886
NCY42,OUT018,2171.3257697562044
DRM37,OUT049,3616.635526878462
FDR14,OUT045,699.5916483370993
FDE51,OUT049,665.9634468573104
FDT33,OUT017,2640.8732795747883
FDR08,OUT013,1814.9197700750533
FDE36,OUT010,627.0389879823199
FDL22,OUT019,263.2696747583889
FDR44,OUT013,2102.51407580933
FDI56,OUT019,279.3998457260873
FDE47,OUT010,281.1972362314832
FDV27,OUT010,262.22625164631745
FDV10,OUT049,699.2903730593766
FDC40,OUT045,1169.676769069158
NCX41,OUT013,3473.0701299180205
NCQ38,OUT027,2721.1580006160243
FDV12,OUT027,2616.727689833051
FDE52,OUT017,1410.407165027147
FDG20,OUT027,4832.711221951378
FDV16,OUT027,1016.1528791987753
FDI32,OUT017,1914.3041600077656
FDJ32,OUT049,1013.4647464326792
FDN39,OUT018,2515.058895806
FDY34,OUT017,3029.899874623899
FDC14,OUT035,763.8609497895638
FDA55,OUT017,4201.591141477742
FDZ50,OUT010,611.1390217701164
DRG13,OUT049,2765.2172963088915
FDP01,OUT013,2209.3708764467474
NCG54,OUT017,2884.3150285439087
FDM13,OUT045,1679.7945107682033
NCO18,OUT027,5072.812902417922
NCW41,OUT013,2597.0609793457793
FDM52,OUT027,3971.887162654357
NCF55,OUT035,696.9119712133668
FDT09,OUT046,2222.899763557101
NCM19,OUT035,1927.2202978575824
FDW12,OUT018,2110.701321261887
FDP15,OUT019,899.4259735685939
FDK36,OUT045,636.8413347603978
FDZ25,OUT035,3136.4127750441476
NCW06,OUT049,3298.998133419668
FDW60,OUT046,3274.3625576910213
DRC49,OUT013,2330.6916246917367
NCT17,OUT035,3476.858385777537
NCN06,OUT018,2429.7110925506477
FDC45,OUT013,2738.6056631219376
DRJ47,OUT019,360.7381496938474
NCF06,OUT045,3685.1709840592093
FDE21,OUT010,310.60017257593813
DRG27,OUT013,636.9918244792138
FDW40,OUT049,2237.294646349469
NCO53,OUT046,3060.9363575654834
FDE23,OUT049,746.4640781631758
FDQ16,OUT046,1749.0918972446989
FDS26,OUT045,3418.7580896791414
FDZ13,OUT010,142.68721481252487
FDS14,OUT049,2513.5343150200997
FDC10,OUT045,1827.780910225166
FDY16,OUT049,3484.313755827433
FDJ20,OUT035,2146.4735497573256
FDV43,OUT035,639.9684004244293
FDZ32,OUT027,2953.7409683325877
FDR23,OUT046,2695.4221901075634
FDN24,OUT035,798.4006342256432
FDE34,OUT027,5318.244718536777
FDU31,OUT013,3436.8685632190436
FDW33,OUT018,1566.2454418727839
FDU26,OUT046,1694.979219051509
FDE20,OUT027,4629.384915663086
NCW05,OUT035,1758.663261266231
FDB22,OUT018,2143.5775354067387
FDO56,OUT046,1894.4620637943053
FDA19,OUT027,3545.922121280971
DRI39,OUT045,865.7747944201176
FDH52,OUT018,718.1567002055185
FDZ50,OUT035,3216.7948137475923
NCN42,OUT035,2748.2612222410885
FDB53,OUT013,2598.394541734538
DRG11,OUT017,1800.1034622186828
DRK11,OUT027,3712.616950459983
FDQ60,OUT017,2070.914614145543
FDT36,OUT017,576.7180262987079
DRG25,OUT018,2958.38439282252
DRJ23,OUT046,2966.0576051242406
FDG05,OUT035,2504.5296721639793
NCK06,OUT018,1722.842882101099
FDU52,OUT017,2355.014982559236
FDW07,OUT018,1104.8737552623074
NCM17,OUT045,627.940549812072
FDA22,OUT045,2844.238334171365
NCA41,OUT018,2802.0503944074208
FDF38,OUT035,654.0975492377058
FDH52,OUT046,990.9596802324097
FDY58,OUT019,450.53399414446494
FDZ16,OUT045,3420.516617534564
NCM18,OUT017,1045.0432066602552
FDA22,OUT018,2495.6397147069965
NCJ43,OUT035,3006.095794634835
FDI34,OUT027,6356.625268935649
FDG56,OUT046,1020.4205533993072
FDS34,OUT046,1772.3351910734395
DRC01,OUT035,872.2625176009012
FDQ04,OUT035,676.4162548704696
FDK04,OUT035,909.3703613706164
FDT51,OUT049,1611.137478474948
FDV26,OUT017,3397.3325035717216
FDS04,OUT049,2203.9981105682477
FDW43,OUT018,3291.5505462439346
FDQ28,OUT010,404.48894011723314
NCK06,OUT017,2013.6845635428972
FDS23,OUT018,1978.4179474946532
FDZ36,OUT019,574.3731378720977
FDE56,OUT018,771.4655722528425
FDW10,OUT027,4896.319718096754
NCN14,OUT045,2825.3899053797827
NCQ18,OUT045,1543.950342834023
FDW08,OUT017,1804.1740738522624
FDU43,OUT035,4009.5104802467094
FDR33,OUT010,237.3842077553361
FDM24,OUT010,312.8945154203252
NCZ05,OUT046,1709.8927694528406
NCV41,OUT035,2058.561449791553
FDV11,OUT018,2511.0412699289195
NCY05,OUT035,638.1772933508437
FDV44,OUT018,2693.7581925076875
FDW32,OUT049,1317.1687563803857
NCU18,OUT027,3607.417919483508
NCC43,OUT035,3884.0128599138093
FDW19,OUT013,1785.372814600213
FDN31,OUT035,3124.4955090850326
FDI48,OUT045,646.9334325564216
FDS24,OUT017,1156.0253445199187
FDF46,OUT049,1891.2701133655482
DRG23,OUT017,2417.9749033386524
FDG14,OUT018,2179.6088977917807
NCY30,OUT049,3153.6441188290864
FDO28,OUT018,1454.5636330507284
DRD24,OUT035,2364.622389769832
FDI33,OUT049,1501.4263077615597
FDN32,OUT046,2929.0778578601357
FDR16,OUT045,3651.6411229761316
FDF26,OUT046,2590.1553347774225
NCN29,OUT018,471.1198270804689
FDE20,OUT045,2750.1923207276186
FDA46,OUT046,3253.261796122098
FDU28,OUT045,2922.202076077595
FDQ48,OUT045,1513.3298978474688
FDV36,OUT013,2057.942728325545
FDR14,OUT018,446.91702497603865
FDP23,OUT017,3545.8700236965196
FDP56,OUT013,667.3853756597148
FDK48,OUT010,118.18538207625579
FDR48,OUT046,2374.0712608005224
NCY29,OUT049,934.1955578690131
FDM22,OUT018,731.2628045573501
DRJ01,OUT013,2419.2687287369477
FDZ43,OUT045,3888.5463176039925
FDV03,OUT035,2616.8900159999093
FDX11,OUT027,5053.40743141241
NCA41,OUT027,5326.187686963061
FDE38,OUT017,2769.307226130982
FDI27,OUT018,493.15090405308183
FDN32,OUT013,3106.709259632174
NCN43,OUT017,2260.057980243528
FDB47,OUT027,5645.189758785489
FDV03,OUT017,2538.1224730967833
NCN30,OUT045,1497.5355033367093
NCV54,OUT010,180.9493404104678
FDV07,OUT013,1674.2747574142902
FDP07,OUT049,3243.183320330906
FDK48,OUT018,988.0289603806723
FDM15,OUT019,263.62405046549907
FDY19,OUT027,3167.172178833067
FDK46,OUT046,3882.6907219275704
FDY11,OUT045,1098.880228170785
FDH09,OUT046,1424.8432022168427
FDO08,OUT027,4421.7005316255945
FDU14,OUT013,4369.443860557887
FDD22,OUT027,3121.437423410285
FDM27,OUT017,2737.3686617143035
FDL02,OUT027,2932.439884090206
NCA17,OUT035,2613.300823177121
FDE38,OUT019,432.4658066468319
NCG07,OUT049,3287.549368895977
DRC27,OUT013,4088.381248676044
FDA27,OUT035,3435.8167387853928
FDW40,OUT045,2161.9094820866508
DRI11,OUT013,1700.8996407320578
FDN50,OUT046,1589.1192381642916
FDR12,OUT046,2957.390984114847
FDT34,OUT027,2848.095147337341
FDW11,OUT035,1112.3127530555278
NCO30,OUT027,4772.909509951056
FDZ34,OUT017,3404.527037170843
FDU45,OUT017,2122.6984456291375
NCD42,OUT035,709.2783254270571
FDX25,OUT045,2945.077633145519
NCR29,OUT046,1202.3047183018698
FDX43,OUT019,0.0
FDB04,OUT010,147.8467278508806
FDR49,OUT027,1433.8845502309277
FDS39,OUT018,1886.8291228868347
FDW58,OUT045,1256.4174791540754
FDG22,OUT019,62.89782832395122
FDG31,OUT017,1017.3917944217656
NCV53,OUT027,6004.086766789871
DRJ37,OUT035,2425.7527426653114
FDV07,OUT035,1900.0943571823911
FDW52,OUT018,2393.251307130149
FDT15,OUT045,2885.734149719838
FDD02,OUT018,1612.0215015588349
FDM16,OUT035,1188.0022466138375
NCE55,OUT046,2748.9468773326585
FDB57,OUT018,3025.286082301743
FDQ04,OUT013,673.0495437731156
FDQ47,OUT019,71.94388298529293
FDY14,OUT019,1278.1376289099803
DRK37,OUT017,3639.164410275701
FDO25,OUT017,3454.0772602628012
FDL57,OUT046,4255.949163679597
NCK29,OUT018,1865.0793482746517
FDK46,OUT027,5934.549957032954
NCB43,OUT010,439.6024090435417
DRE01,OUT027,6353.696821578879
FDC46,OUT018,3132.8846891425223
FDQ23,OUT045,1582.9197357354685
FDX38,OUT049,777.8019579274614
FDG60,OUT018,3393.5340833405185
FDW55,OUT017,4449.283138205172
FDP39,OUT013,792.973900586092
FDB20,OUT018,1077.8465484393264
FDV21,OUT017,2100.186360832962
FDZ02,OUT013,1347.2951839500524
FDP19,OUT027,3547.250749527847
FDA38,OUT035,3714.1860058454986
FDH22,OUT045,1957.8515590668912
DRM11,OUT045,3918.026001996105
FDO12,OUT027,5286.986895630641
FDT14,OUT049,1996.2555005363376
FDW34,OUT010,179.18599208776982
FDG04,OUT027,4844.249363831495
FDW59,OUT018,1110.762149139352
FDR33,OUT018,1500.5714862581858
FDP32,OUT013,2054.413978377358
FDL13,OUT027,6425.521029551495
FDD22,OUT013,1873.2917528576459
FDV40,OUT027,1928.4401994756533
NCD55,OUT046,614.3649388948852
FDQ20,OUT010,0.0
FDD28,OUT045,767.9462059664806
FDC39,OUT045,3337.819198146226
NCR17,OUT049,1955.797751728359
DRO35,OUT018,1632.847985824182
FDF40,OUT049,4417.423836777733
FDR31,OUT018,2195.2373180369977
NCQ41,OUT017,3332.948234847194
FDP38,OUT046,763.7385078769676
NCU54,OUT027,5828.451696386682
FDG22,OUT018,433.75244666499884
DRK59,OUT013,3778.3413406003856
FDC37,OUT046,1696.3548012387132
NCO42,OUT013,2351.3907947059056
NCT42,OUT017,2250.849322678713
FDX27,OUT035,1696.061992463687
FDV40,OUT018,896.5624643129995
FDT45,OUT027,1573.1300232068083
FDS47,OUT019,234.00596906265218
FDR45,OUT035,4527.16488398338
FDB03,OUT045,3752.5854833785866
FDO49,OUT035,875.2525523492025
FDU60,OUT027,4480.308570240103
FDB26,OUT018,575.409671431443
FDB46,OUT017,3555.5589370184853
FDQ37,OUT019,1006.492350809656
FDN03,OUT017,4964.974541260743
NCX30,OUT045,4258.905712003581
FDK32,OUT019,365.42030050538597
DRM47,OUT013,3071.6175538421553
NCO02,OUT046,1078.4750083778765
FDP04,OUT013,936.78106439558
NCO43,OUT049,1728.2302228238245
FDD59,OUT013,1263.1366116209429
FDQ10,OUT017,3148.2166476909183
FDW45,OUT035,2743.894375142052
NCK30,OUT049,4308.371337784984
FDU31,OUT018,2928.8918842473568
NCQ17,OUT019,416.0146019667393
FDN01,OUT017,2610.2742506751097
FDZ19,OUT049,3061.4538530272694
DRG37,OUT017,2701.0800766351763
FDE32,OUT045,452.14479651728607
FDO34,OUT049,3077.8086452057128
FDM04,OUT019,148.6096484666623
